number,time,thscode,ths_future_code_future,ths_mini_chg_price_future,ths_contract_multiplier,ths_trade_deposit_future,ths_transaction_procedure_rate_future,ths_transaction_procedure_fee_future,ths_open_time_day_future,ths_close_time_day_future,ths_open_time_night_future,ths_close_time_night_future,ths_exchange_name_eng_future,
46,2024-01-19,RRZL.DCE,RRZL2,1.0000,10.0000,"3,527.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
47,2024-01-18,RRZL.DCE,RRZL2,1.0000,10.0000,"2,115.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
48,2024-01-17,RRZL.DCE,RRZL2,1.0000,10.0000,"2,118.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
49,2024-01-16,RRZL.DCE,RRZL2,1.0000,10.0000,"2,125.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
50,2024-01-15,RRZL.DCE,RRZL2,1.0000,10.0000,"2,130.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
51,2024-01-12,RRZL.DCE,RRZL2,1.0000,10.0000,"2,131.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
52,2024-01-11,RRZL.DCE,RRZL2,1.0000,10.0000,"2,127.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
53,2024-01-10,RRZL.DCE,RRZL2,1.0000,10.0000,"2,130.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
54,2024-01-09,RRZL.DCE,RRZL2,1.0000,10.0000,"2,125.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
55,2024-01-08,RRZL.DCE,RRZL2,1.0000,10.0000,"2,116.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
56,2024-01-05,RRZL.DCE,RRZL2,1.0000,10.0000,"2,108.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
57,2024-01-04,RRZL.DCE,RRZL2,1.0000,10.0000,"2,109.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
58,2024-01-03,RRZL.DCE,RRZL2,1.0000,10.0000,"2,115.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
59,2024-01-02,RRZL.DCE,RRZL2,1.0000,10.0000,"2,110.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
60,2023-12-29,RRZL.DCE,RRZL2,1.0000,10.0000,"2,115.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
61,2023-12-28,RRZL.DCE,RRZL2,1.0000,10.0000,"2,127.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
62,2023-12-27,RRZL.DCE,RRZL2,1.0000,10.0000,"2,121.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
63,2023-12-26,RRZL.DCE,RRZL2,1.0000,10.0000,"2,115.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
64,2023-12-25,RRZL.DCE,RRZL2,1.0000,10.0000,"2,113.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
65,2023-12-22,RRZL.DCE,RRZL2,1.0000,10.0000,"2,116.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
66,2023-12-21,RRZL.DCE,RRZL2,1.0000,10.0000,"2,121.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
67,2023-12-20,RRZL.DCE,RRZL2,1.0000,10.0000,"2,121.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
68,2023-12-19,RRZL.DCE,RRZL2,1.0000,10.0000,"2,124.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
69,2023-12-18,RRZL.DCE,RRZL2,1.0000,10.0000,"2,122.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
70,2023-12-15,RRZL.DCE,RRZL2,1.0000,10.0000,"2,122.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
71,2023-12-14,RRZL.DCE,RRZL2,1.0000,10.0000,"2,101.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
72,2023-12-13,RRZL.DCE,RRZL2,1.0000,10.0000,"2,100.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
73,2023-12-12,RRZL.DCE,RRZL2,1.0000,10.0000,"2,100.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
74,2023-12-11,RRZL.DCE,RRZL2,1.0000,10.0000,"2,103.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
75,2023-12-08,RRZL.DCE,RRZL2,1.0000,10.0000,"2,107.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
76,2023-12-07,RRZL.DCE,RRZL2,1.0000,10.0000,"2,104.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
77,2023-12-06,RRZL.DCE,RRZL2,1.0000,10.0000,"2,094.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
78,2023-12-05,RRZL.DCE,RRZL2,1.0000,10.0000,"2,099.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
79,2023-12-04,RRZL.DCE,RRZL2,1.0000,10.0000,"2,094.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
80,2023-12-01,RRZL.DCE,RRZL2,1.0000,10.0000,"2,097.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
81,2023-11-30,RRZL.DCE,RRZL2,1.0000,10.0000,"2,098.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
82,2023-11-29,RRZL.DCE,RRZL2,1.0000,10.0000,"2,105.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
83,2023-11-28,RRZL.DCE,RRZL2,1.0000,10.0000,"2,112.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
84,2023-11-27,RRZL.DCE,RRZL2,1.0000,10.0000,"2,125.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
85,2023-11-24,RRZL.DCE,RRZL2,1.0000,10.0000,"2,124.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
86,2023-11-23,RRZL.DCE,RRZL2,1.0000,10.0000,"2,109.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
87,2023-11-22,RRZL.DCE,RRZL2,1.0000,10.0000,"2,101.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
88,2023-11-21,RRZL.DCE,RRZL2,1.0000,10.0000,"2,106.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
89,2023-11-20,RRZL.DCE,RRZL2,1.0000,10.0000,"2,129.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
90,2023-11-17,RRZL.DCE,RRZL2,1.0000,10.0000,"2,134.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
91,2023-11-16,RRZL.DCE,RRZL2,1.0000,10.0000,"2,142.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
92,2023-11-15,RRZL.DCE,RRZL2,1.0000,10.0000,"2,144.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
93,2023-11-14,RRZL.DCE,RRZL2,1.0000,10.0000,"2,128.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
94,2023-11-13,RRZL.DCE,RRZL2,1.0000,10.0000,"2,112.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
95,2023-11-10,RRZL.DCE,RRZL2,1.0000,10.0000,"2,122.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
96,2023-11-09,RRZL.DCE,RRZL2,1.0000,10.0000,"2,119.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
97,2023-11-08,RRZL.DCE,RRZL2,1.0000,10.0000,"2,124.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
98,2023-11-07,RRZL.DCE,RRZL2,1.0000,10.0000,"2,142.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
99,2023-11-06,RRZL.DCE,RRZL2,1.0000,10.0000,"2,152.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
100,2023-11-03,RRZL.DCE,RRZL2,1.0000,10.0000,"2,153.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
101,2023-11-02,RRZL.DCE,RRZL2,1.0000,10.0000,"2,156.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
102,2023-11-01,RRZL.DCE,RRZL2,1.0000,10.0000,"2,157.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
103,2023-10-31,RRZL.DCE,RRZL2,1.0000,10.0000,"2,154.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
104,2023-10-30,RRZL.DCE,RRZL2,1.0000,10.0000,"2,134.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
105,2023-10-27,RRZL.DCE,RRZL2,1.0000,10.0000,"2,139.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
106,2023-10-26,RRZL.DCE,RRZL2,1.0000,10.0000,"2,139.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
107,2023-10-25,RRZL.DCE,RRZL2,1.0000,10.0000,"2,139.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
108,2023-10-24,RRZL.DCE,RRZL2,1.0000,10.0000,"2,140.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
109,2023-10-23,RRZL.DCE,RRZL2,1.0000,10.0000,"2,136.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
110,2023-10-20,RRZL.DCE,RRZL2,1.0000,10.0000,"2,123.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
111,2023-10-19,RRZL.DCE,RRZL2,1.0000,10.0000,"2,123.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
112,2023-10-18,RRZL.DCE,RRZL2,1.0000,10.0000,"2,123.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
113,2023-10-17,RRZL.DCE,RRZL2,1.0000,10.0000,"2,125.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
114,2023-10-16,RRZL.DCE,RRZL2,1.0000,10.0000,"2,124.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
115,2023-10-13,RRZL.DCE,RRZL2,1.0000,10.0000,"2,128.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
116,2023-10-12,RRZL.DCE,RRZL2,1.0000,10.0000,"2,123.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
117,2023-10-11,RRZL.DCE,RRZL2,1.0000,10.0000,"2,106.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
118,2023-10-10,RRZL.DCE,RRZL2,1.0000,10.0000,"2,098.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
119,2023-10-09,RRZL.DCE,RRZL2,1.0000,10.0000,"2,097.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
120,2023-09-28,RRZL.DCE,RRZL2,1.0000,10.0000,"2,119.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
121,2023-09-27,RRZL.DCE,RRZL2,1.0000,10.0000,"2,120.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
122,2023-09-26,RRZL.DCE,RRZL2,1.0000,10.0000,"2,137.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
123,2023-09-25,RRZL.DCE,RRZL2,1.0000,10.0000,"2,136.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
124,2023-09-22,RRZL.DCE,RRZL2,1.0000,10.0000,"2,132.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
125,2023-09-21,RRZL.DCE,RRZL2,1.0000,10.0000,"2,134.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
126,2023-09-20,RRZL.DCE,RRZL2,1.0000,10.0000,"2,140.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
127,2023-09-19,RRZL.DCE,RRZL2,1.0000,10.0000,"2,143.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
128,2023-09-18,RRZL.DCE,RRZL2,1.0000,10.0000,"2,149.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
129,2023-09-15,RRZL.DCE,RRZL2,1.0000,10.0000,"2,152.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
130,2023-09-14,RRZL.DCE,RRZL2,1.0000,10.0000,"2,147.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
131,2023-09-13,RRZL.DCE,RRZL2,1.0000,10.0000,"2,150.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
132,2023-09-12,RRZL.DCE,RRZL2,1.0000,10.0000,"2,152.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
133,2023-09-11,RRZL.DCE,RRZL2,1.0000,10.0000,"2,152.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
134,2023-09-08,RRZL.DCE,RRZL2,1.0000,10.0000,"2,154.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
135,2023-09-07,RRZL.DCE,RRZL2,1.0000,10.0000,"2,167.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
136,2023-09-06,RRZL.DCE,RRZL2,1.0000,10.0000,"2,179.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
137,2023-09-05,RRZL.DCE,RRZL2,1.0000,10.0000,"2,198.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
138,2023-09-04,RRZL.DCE,RRZL2,1.0000,10.0000,"2,205.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
139,2023-09-01,RRZL.DCE,RRZL2,1.0000,10.0000,"2,197.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
140,2023-08-31,RRZL.DCE,RRZL2,1.0000,10.0000,"2,193.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
141,2023-08-30,RRZL.DCE,RRZL2,1.0000,10.0000,"2,184.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
142,2023-08-29,RRZL.DCE,RRZL2,1.0000,10.0000,"2,176.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
143,2023-08-28,RRZL.DCE,RRZL2,1.0000,10.0000,"2,173.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
144,2023-08-25,RRZL.DCE,RRZL2,1.0000,10.0000,"2,170.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
145,2023-08-24,RRZL.DCE,RRZL2,1.0000,10.0000,"2,166.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
146,2023-08-23,RRZL.DCE,RRZL2,1.0000,10.0000,"2,159.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
147,2023-08-22,RRZL.DCE,RRZL2,1.0000,10.0000,"2,155.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
148,2023-08-21,RRZL.DCE,RRZL2,1.0000,10.0000,"2,156.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
149,2023-08-18,RRZL.DCE,RRZL2,1.0000,10.0000,"2,146.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
150,2023-08-17,RRZL.DCE,RRZL2,1.0000,10.0000,"2,132.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
151,2023-08-16,RRZL.DCE,RRZL2,1.0000,10.0000,"2,125.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
152,2023-08-15,RRZL.DCE,RRZL2,1.0000,10.0000,"2,106.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
153,2023-08-14,RRZL.DCE,RRZL2,1.0000,10.0000,"2,099.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
154,2023-08-11,RRZL.DCE,RRZL2,1.0000,10.0000,"2,099.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
155,2023-08-10,RRZL.DCE,RRZL2,1.0000,10.0000,"2,106.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
156,2023-08-09,RRZL.DCE,RRZL2,1.0000,10.0000,"2,112.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
157,2023-08-08,RRZL.DCE,RRZL2,1.0000,10.0000,"2,122.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
158,2023-08-07,RRZL.DCE,RRZL2,1.0000,10.0000,"2,149.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
159,2023-08-04,RRZL.DCE,RRZL2,1.0000,10.0000,"2,127.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
160,2023-08-03,RRZL.DCE,RRZL2,1.0000,10.0000,"2,129.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
161,2023-08-02,RRZL.DCE,RRZL2,1.0000,10.0000,"2,130.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
162,2023-08-01,RRZL.DCE,RRZL2,1.0000,10.0000,"2,131.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
163,2023-07-31,RRZL.DCE,RRZL2,1.0000,10.0000,"2,139.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
164,2023-07-28,RRZL.DCE,RRZL2,1.0000,10.0000,"2,131.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
165,2023-07-27,RRZL.DCE,RRZL2,1.0000,10.0000,"2,131.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
166,2023-07-26,RRZL.DCE,RRZL2,1.0000,10.0000,"2,125.2000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
167,2023-07-25,RRZL.DCE,RRZL2,1.0000,10.0000,"2,130.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
168,2023-07-24,RRZL.DCE,RRZL2,1.0000,10.0000,"2,096.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
169,2023-07-21,RRZL.DCE,RRZL2,1.0000,10.0000,"2,096.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
170,2023-07-20,RRZL.DCE,RRZL2,1.0000,10.0000,"2,097.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
171,2023-07-19,RRZL.DCE,RRZL2,1.0000,10.0000,"2,103.0000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
172,2023-07-18,RRZL.DCE,RRZL2,1.0000,10.0000,"2,111.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
173,2023-07-17,RRZL.DCE,RRZL2,1.0000,10.0000,"2,114.4000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
174,2023-07-14,RRZL.DCE,RRZL2,1.0000,10.0000,"2,133.6000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
175,2023-07-13,RRZL.DCE,RRZL2,1.0000,10.0000,"2,119.8000",--,1.0000,9:00:00,15:00:00,21:00:00,23:00:00,DCE,
